id,name,city,country,latitude,longitude,sports
place_0,Academia Club A Fitness,Rio de Janeiro,BR,-22.970587,-43.701266,Gymnastics Center
place_1,Academia Amplitude,Unknown,BR,-22.969378,-43.698038,Gym and Studio
place_10,Campo do Aníbal,Rio de Janeiro,BR,-22.972049,-43.638086,Soccer Field
place_100,Espaço Você,Rio de Janeiro,BR,-22.996194,-43.409739,Gym and Studio
place_1000,Bar Papo de Esquina,Unknown,BR,-22.844188,-43.311861,Sports Bar
place_1001,Clube GRAG,Rio de Janeiro,BR,-22.824181,-43.317464,Sports Bar
place_1002,Chap London,Unknown,BR,-22.840572,-43.304374,"Sports Bar, Restaurant"
place_1003,Academia Top Fit,Rio de Janeiro,BR,-22.841969,-43.26709,Gym and Studio
place_1004,Academia Animal King,Rio de Janeiro,BR,-22.865025,-43.30195,Gym and Studio
place_1005,Academia New Corpore,Rio de Janeiro,BR,-22.839587,-43.298078,Gym and Studio
place_1006,Academia TOP FIT,Rio de Janeiro,BR,-22.851016,-43.254763,Gym and Studio
place_1007,Arte do Corpo Academia,Rio de Janeiro,BR,-22.829968,-43.287311,Gym and Studio
place_1008,Academia Cripal,Rio de Janeiro,BR,-22.845841,-43.261663,Education
place_1009,Academia Tribe Gym,Rio de Janeiro,BR,-22.849793,-43.269723,Gym and Studio
place_101,Academia Espaço Físico,Rio de Janeiro,BR,-22.968727,-43.413903,Gym and Studio
place_1010,Academia R2 Fitness,Rio de Janeiro,BR,-22.852039,-43.266014,Gym and Studio
place_1011,Academia Adrenalina Fitness Ltda,Rio de Janeiro,BR,-22.834501,-43.27312,Gym and Studio
place_1012,Quadra Azul,Rio de Janeiro,BR,-22.848766,-43.262549,Soccer Field
place_1013,Academia Corpo Perfeito,Rio de Janeiro,BR,-22.81677,-43.31346,Pilates Studio
place_1014,Academia Evolution,Rio de Janeiro,BR,-22.845604,-43.338864,Gym and Studio
place_1015,Academia R2 Fitness,Rio de Janeiro,BR,-22.854297,-43.260486,Gym and Studio
place_1016,Academia KF,Rio de Janeiro,BR,-22.892482,-43.300728,Gym and Studio
place_1017,Top Kart Indoor,Rio de Janeiro,BR,-22.878752,-43.270731,Race Track
place_1018,Adidas Outlet Store,Rio de Janeiro,BR,-22.878688,-43.272047,Sporting Goods Retail
place_1019,Studio de Dança Ra'idah,Rio de Janeiro,BR,-22.842903,-43.335412,Dance Studio
place_102,Piscina do condomínio Ventanas,Rio de Janeiro,BR,-22.999692,-43.417664,Swimming Pool
place_1020,Academia Up Fit,Rio de Janeiro,BR,-22.839264,-43.276558,Gym and Studio
place_1021,Academia Folego & Força,Rio de Janeiro,BR,-22.888249,-43.323207,Gym and Studio
place_1022,River Futebol Clube,Rio de Janeiro,BR,-22.888856,-43.30522,Soccer Field
place_1023,Vila Olímpica do Encantado,Rio de Janeiro,BR,-22.89465,-43.300153,"Sports and Recreation, Playground"
place_1024,Clube dos Suboficiais e Sargentos da Aeronáutica,Rio de Janeiro,BR,-22.818168,-43.221865,Soccer Field
place_1025,Ascaer,Rio de Janeiro,BR,-22.819534,-43.225661,Sports Bar
place_1026,Bar do Jorginho,Rio de Janeiro,BR,-22.847966,-43.25124,Sports Bar
place_1027,Academia Oficina do Corpo,Unknown,BR,-22.849054,-43.245621,Gym and Studio
place_1028,Academia Z2 Fitness,Ramos,BR,-22.843145,-43.250184,Gym and Studio
place_1029,Campo de Futebol,Rio de Janeiro,BR,-22.848741,-43.237711,Soccer Field
place_103,Muay Thai Espigão,Rio de Janeiro,BR,-22.972333,-43.412673,Sports and Recreation
place_1030,Academia Estação do Corpo,Rio de Janeiro,BR,-22.861233,-43.246352,"Education, Gym and Studio"
place_1031,Mello Tênis Clube,Rio de Janeiro,BR,-22.837622,-43.293014,Sports and Recreation
place_1032,Piscina-ICR,Unknown,BR,-22.837843,-43.242844,Swimming Pool
place_1033,Centro de promoção da saúde  do CEPE Fundão,Rio de Janeiro,BR,-22.854188,-43.23389,Gym and Studio
place_1034,Nação Rubro Negra,Rio de Janeiro,BR,-22.815415,-43.246385,Sporting Goods Retail
place_1035,Complexo Sócio Esportivo Délio Jardim de Mattos,Rio de Janeiro,BR,-22.814894,-43.236588,Soccer Field
place_1036,ACT - Academia Carioca de Tiro,Mesquita,BR,-22.819061,-43.221636,Gun Range
place_1037,Academia To's Magro,Rio de Janeiro,BR,-22.813825,-43.229727,Gym and Studio
place_1038,Grupo Familia do Eng. da Rainha,Unknown,BR,-22.869235,-43.293145,Soccer Field
place_1039,Planeta dos Esportes - Ramos,Rio de Janeiro,BR,-22.852828,-43.25581,"Arts and Entertainment, Sports Bar"
place_104,Quadra de tênis - London Green,Miguel Pereira,BR,-22.991764,-43.432088,Tennis Court
place_1040,Bar do Xororó,Rio de Janeiro,BR,-22.837394,-43.276576,Sports Bar
place_1041,Jmix Sport,Rio de Janeiro,BR,-22.882715,-43.249939,Clothing Store
place_1042,ZN Clube,Rio de Janeiro,BR,-22.82648,-43.284844,Sports Bar
place_1043,Body Place Academia,Rio de Janeiro,BR,-22.813056,-43.203994,Martial Arts Dojo
place_1044,Associação Crista de Mocos do Rio de Janeiro,Rio de Janeiro,BR,-22.825076,-43.172105,Education
place_1045,Smart Fit,Rio de Janeiro,BR,-22.80592,-43.209406,Gym and Studio
place_1046,Caminhada Praia da Bica,Rio de Janeiro,BR,-22.817449,-43.200586,"Brazilian Restaurant, Hiking Trail, Sports and Recreation"
place_1047,Ciclista da Ilha,Rio de Janeiro,BR,-22.819197,-43.175415,Bicycle Store
place_1048,ProQuality Fitness Center,Rio de Janeiro,BR,-22.808022,-43.211588,Gym and Studio
place_1049,Vila Olímpica do Caju,Rio de Janeiro,BR,-22.880206,-43.228177,Sports and Recreation
place_105,Academia Rota do Sol,Rio de Janeiro,BR,-22.967364,-43.411549,Gym and Studio
place_1050,ACM - Musculação,Rio de Janeiro,BR,-22.824485,-43.172969,Gym and Studio
place_1051,Natação - ACM,Rio de Janeiro,BR,-22.825076,-43.172105,Swim School
place_1052,Estande de Tiro PCERJ,Unknown,BR,-22.874517,-43.228982,Gun Range
place_1053,Seninha,Rio de Janeiro,BR,-22.882588,-43.217508,Gun Range
place_1054,E.S Training - anexo 2,Unknown,BR,-22.820895,-43.173323,Sports and Recreation
place_1055,Campo da Toca,Rio de Janeiro,BR,-22.868081,-43.238362,Soccer Field
place_1056,Academia Brandel'hil,Unknown,BR,-22.869896,-43.237966,Gym and Studio
place_1057,Cedis - Ambep,Rio de Janeiro,BR,-22.891592,-43.214461,"Arts and Entertainment, Swimming Pool"
place_1058,Academia Corpo e Movimento,Unknown,BR,-22.873601,-43.237992,Gym and Studio
place_1059,Academia Fit Center,Rio de Janeiro,BR,-22.808218,-43.183809,Gym and Studio
place_106,Body Town,Rio de Janeiro,BR,-22.973882,-43.365352,Gym and Studio
place_1060,J Soares Academia,Rio de Janeiro,BR,-22.807751,-43.183484,Trade School
place_1061,Nocaute Sport Bar,Rio de Janeiro,BR,-22.818954,-43.199932,Sports Bar
place_1062,Academia Mocanguê,Unknown,BR,-22.874521,-43.134141,Gym and Studio
place_1063,Ballet Simone Falcão,Niterói,BR,-22.884836,-43.122531,Gym and Studio
place_1064,Academia Força & Forma,Niterói,BR,-22.885623,-43.122737,Gym and Studio
place_1065,sam`s club - Automodelismo,Unknown,BR,-22.858737,-43.102403,Race Track
place_1066,Bora Fitness,Unknown,BR,-22.838148,-43.065723,Gym and Studio
place_1067,Academia Stronger,São Gonçalo,BR,-22.833304,-43.079095,Gym and Studio
place_1068,Academia by training,São Gonçalo,BR,-22.842089,-43.073344,Gym and Studio
place_1069,Academia Art do Corpo,São Gonçalo,BR,-22.841058,-43.078149,Gym and Studio
place_107,Mini Autódromo RioNitro,Rio de Janeiro,BR,-22.973914,-43.364098,Race Track
place_1070,Top Fitness,São Gonçalo,BR,-22.835622,-43.059893,Gym and Studio
place_1071,Zip Fitness,Unknown,BR,-22.844111,-43.089825,Gym and Studio
place_1072,Inove Academia,São Gonçalo,BR,-22.828575,-43.071268,Gymnastics
place_1073,Dançatriz Escola de Dança,São Gonçalo,BR,-22.820543,-43.063739,Dance Studio
place_1074,Embaixadores Social Clube,São Gonçalo,BR,-22.828502,-43.062171,Soccer Field
place_1075,Academia By Corpo,São Gonçalo,BR,-22.851932,-43.092708,Yoga Studio
place_1076,Estúdio de Pilates Movimente-se,São Gonçalo,BR,-22.845297,-43.091924,Pilates Studio
place_1077,Campo do Zaff,Unknown,BR,-22.861315,-43.1019,Sports and Recreation
place_1078,Academia Biorritmo,São Gonçalo,BR,-22.840898,-43.094391,Gym and Studio
place_1079,Thula Academia,Unknown,BR,-22.840649,-43.090183,Swim School
place_108,Muiloko Skate Shop  Union Mall,Rio de Janeiro,BR,-22.968762,-43.36642,Skate Store
place_1080,Academia Atitude Certa,São Gonçalo,BR,-22.84971,-43.07804,Gym and Studio
place_1081,Claudio Martins Judo e Jiu Jitsu,Niterói,BR,-22.87038,-43.104373,Martial Arts Dojo
place_1082,Escola de Lutas,Unknown,BR,-22.881902,-43.09254,Martial Arts Dojo
place_1083,Show de Bola,Niterói,BR,-22.882538,-43.085717,"Cafe, Coffee, and Tea House, Soccer Field"
place_1084,Centro Pro Cubango,Niterói,BR,-22.889948,-43.092479,"Charity, Soccer Field"
place_1085,ABX Fitness,Niterói,BR,-22.888001,-43.087728,Gym and Studio
place_1086,Cantina do Fabiano,São Gonçalo,BR,-22.825771,-43.077348,Sports Bar
place_1087,Posto Segato,Unknown,BR,-22.827413,-43.06133,"Sports Bar, Fuel Station"
place_1088,Serradão,Unknown,BR,-22.830607,-43.057516,Sports Bar
place_1089,Academia Água & Cia,São Gonçalo,BR,-22.83372,-43.042222,Gym and Studio
place_109,Maraca Sport Bar,Rio de Janeiro,BR,-23.000928,-43.396492,Sports Bar
place_1090,Academia Stronger,São Gonçalo,BR,-22.818006,-43.018706,Gym and Studio
place_1091,Academia Body Strong,Unknown,BR,-22.85914,-43.028144,Gym and Studio
place_1092,Academia Halternativa - Sao Goncalo,São Gonçalo,BR,-22.823675,-43.044933,Gym and Studio
place_1093,Ballet Claudia Araújo,São Gonçalo,BR,-22.825095,-43.047915,"Trade School, Dance Studio"
place_1094,Academia Halternativa - Sao Goncalo,São Gonçalo,BR,-22.825819,-43.04812,Gym and Studio
place_1095,Academia Estilo de Vida,São Gonçalo,BR,-22.813394,-43.038607,Gym and Studio
place_1096,FoX Futebol Society,São Gonçalo,BR,-22.82278,-43.042529,Soccer Field
place_1097,Academia Power Good,São Gonçalo,BR,-22.837601,-43.01277,Gym and Studio
place_1098,Centauro,São Gonçalo,BR,-22.820882,-43.046436,Sporting Goods Retail
place_1099,Centauro,São Gonçalo,BR,-22.813099,-43.070337,"Landmarks and Outdoors, Clothing Store, Shopping Mall, Sporting Goods Retail"
place_11,PaintBall Club Campestre,Rio de Janeiro,BR,-22.969037,-43.647733,Paintball Field
place_110,Bar Lac Premier,Unknown,BR,-23.004711,-43.371993,Sports Bar
place_1100,Recanto do Caranguejo,São Gonçalo,BR,-22.820905,-43.037278,"Sports Bar, Restaurant"
place_1101,Nike Factory Store,São Gonçalo,BR,-22.813368,-43.071034,Sporting Goods Retail
place_1102,Clube Esportivo Mauá,São Gonçalo,BR,-22.82101,-43.040919,Sports and Recreation
place_1103,Niteroikart,São Gonçalo,BR,-22.862471,-43.033429,Race Track
place_1104,Arena Paintball Niterói,São Gonçalo,BR,-22.869011,-43.039668,Paintball Field
place_1105,Academia Power Life,Niterói,BR,-22.876541,-43.045491,Gym and Studio
place_1106,Predadores Paintball,Unknown,BR,-22.841729,-43.020645,Paintball Field
place_1107,Pro Limits,Unknown,BR,-22.81945,-43.033041,Yoga Studio
place_1108,Campo da Chumbada,São Gonçalo,BR,-22.822414,-43.025459,Soccer Field
place_1109,Academia Bodylife,São Gonçalo,BR,-22.83162,-43.015201,"Gym and Studio, Arts and Entertainment"
place_111,Banca Espaço Cultural,Rio de Janeiro,BR,-22.968267,-43.390997,Newsstand
place_1110,Box EXP,São Gonçalo,BR,-22.815257,-43.040281,Gym and Studio
place_1111,Complexo Esportivo Vila Olímpica - Fazenda Colubandê,São Gonçalo,BR,-22.842205,-43.010996,Sports and Recreation
place_1112,Academia Saúde Corpo,São Gonçalo,BR,-22.835674,-43.012536,Gym and Studio
place_1113,Quadra de Futebol Society,São Gonçalo,BR,-22.851202,-43.008323,Soccer Field
place_1114,Academia HaterNativa Alcântara 3,São Gonçalo,BR,-22.827784,-43.013856,Gym and Studio
place_1115,Academia Hot Fitness,São Gonçalo,BR,-22.847162,-43.006283,Gym and Studio
place_1116,Shaolin Kung Fu,São Gonçalo,BR,-22.810676,-43.039609,Sports and Recreation
place_1117,Academia Magger,São Gonçalo,BR,-22.825081,-42.986632,Gym and Studio
place_1118,Smart Fit,São Gonçalo,BR,-22.822619,-42.99868,Gym and Studio
place_1119,New Body Fitness Center,São Gonçalo,BR,-22.823406,-42.996127,Gym and Studio
place_112,Lá&Cá,Unknown,BR,-22.971465,-43.372131,Sports Bar
place_1120,Stilo e Ação Academia de Ginástica,São Gonçalo,BR,-22.805337,-43.001723,Gym and Studio
place_1121,Academia HR,Unknown,BR,-22.813936,-42.998601,Gym and Studio
place_1122,Academia Halternativa Alcântara,Unknown,BR,-22.82194,-43.001989,Gym and Studio
place_1123,Academia Estação Fit,São Gonçalo,BR,-22.875176,-43.022374,Gym and Studio
place_1124,Piscina,Niterói,BR,-22.874886,-43.032154,Swimming Pool
place_1125,Physicos Gym,Unknown,BR,-22.87891,-43.027983,Gym and Studio
place_1126,Academia AME Fitness,São Gonçalo,BR,-22.815709,-43.020722,Sports and Recreation
place_1127,Academia Máximo Fitness,São Gonçalo,BR,-22.813543,-43.023933,Gym and Studio
place_1128,Academia Power Life,Unknown,BR,-22.872727,-43.041951,Gym and Studio
place_1129,Bar Pá e Bola,São Gonçalo,BR,-22.817993,-43.017891,Sports Bar
place_113,Decathlon,Rio de Janeiro,BR,-22.998965,-43.335156,Sporting Goods Retail
place_1130,Ginásio Esporte Ufrrj,Seropédica,BR,-22.771102,-43.691085,Basketball Court
place_1131,Quadra UFRRJ,Seropédica,BR,-22.770862,-43.690577,Sports and Recreation
place_1132,Body Company,Seropédica,BR,-22.8029,-43.645346,Gym and Studio
place_1133,Explosão Academia,Seropédica,BR,-22.797974,-43.642341,Gymnastics Center
place_1134,CT - Centro de Treinamentos Celso Gol,Seropédica,BR,-22.767295,-43.638516,Soccer Field
place_1135,Academia Camarte Fitnes S,Nova Iguaçu,BR,-22.802224,-43.586579,Gym and Studio
place_1136,BIG Monster GYM,Nova Iguaçu,BR,-22.823626,-43.596884,Gym and Studio
place_1137,Academia Fórmula Fitness,Nova Iguaçu,BR,-22.825203,-43.597173,Gym and Studio
place_1138,Academia Saúde Em Forma,Nova Iguaçu,BR,-22.828526,-43.603274,Gym and Studio
place_1139,Academia Fitness by Fitness,Nova Iguaçu,BR,-22.831145,-43.603652,Gym and Studio
place_114,Bodytech,Rio de Janeiro,BR,-23.00998,-43.342323,Gym and Studio
place_1140,Ebenegol,Nova Iguaçu,BR,-22.788645,-43.548752,Soccer Field
place_1141,Campo Sintético do Imperial,Nova Iguaçu,BR,-22.787714,-43.545594,Soccer Field
place_1142,Bar do Litrão,Nova Iguaçu,BR,-22.786867,-43.546451,Sports Bar
place_1143,Academia attitude Fitness,Nova Iguaçu,BR,-22.783332,-43.543481,Gym and Studio
place_1144,Sitio aconchego da madame,Nova Iguaçu,BR,-22.773869,-43.539238,Swimming Pool
place_1145,Academia Nakayoshi,Nova Iguaçu,BR,-22.774058,-43.528395,Martial Arts Dojo
place_1146,Quadra Poliesportiva,Nova Iguaçu,BR,-22.765922,-43.558042,"Basketball Court, Soccer Field"
place_1147,R7 academias,Nova Iguaçu,BR,-22.77334,-43.524364,Gym and Studio
place_1148,Academia Top Fitness,Nova Iguaçu,BR,-22.772029,-43.52358,Gym and Studio
place_1149,Academia Atitude do Corpo 3A,Nova Iguaçu,BR,-22.769782,-43.525845,Gym and Studio
place_115,Bodytech,Rio de Janeiro,BR,-23.002414,-43.321187,Gym and Studio
place_1150,Quadra Esportiva Centro Educacional Valverde,Nova Iguaçu,BR,-22.769275,-43.525833,Soccer Field
place_1151,Academia R7 Fitness,Nova Iguaçu,BR,-22.771685,-43.522192,Gym and Studio
place_1152,Academia Popstar Clube,Nova Iguaçu,BR,-22.769541,-43.524147,Gym and Studio
place_1153,Top Fitness,Nova Iguaçu,BR,-22.769154,-43.524388,Gymnastics Center
place_1154,Academia Extreme Gym,Nova Iguaçu,BR,-22.767841,-43.518838,Gym and Studio
place_1155,Academia Integração Fitness,Nova Iguaçu,BR,-22.768359,-43.507502,Gym and Studio
place_1156,Mangueirinha Gol,Nova Iguaçu,BR,-22.769029,-43.50733,Soccer Field
place_1157,Academia PROFIT,Nova Iguaçu,BR,-22.767654,-43.505353,Gymnastics Center
place_1158,Campo Pé de Pato,Nova Iguaçu,BR,-22.76101,-43.493843,Soccer Field
place_1159,Academia Tecnoforma,Nova Iguaçu,BR,-22.762739,-43.485859,Gym and Studio
place_116,Ultra Modern Dance,Rio de Janeiro,BR,-23.008507,-43.316504,Dance Studio
place_1160,Lifcycle,Nova Iguaçu,BR,-22.761565,-43.485893,Bicycle Store
place_1161,Academia fisio-fitness,Nova Iguaçu,BR,-22.758585,-43.48952,Gym and Studio
place_1162,Academia Aquatic Center II,Mesquita,BR,-22.791911,-43.430445,Gym and Studio
place_1163,Academia Gotinhas,Nilópolis,BR,-22.808829,-43.425837,Gym and Studio
place_1164,Fórmula Corpo,Nova Iguaçu,BR,-22.759178,-43.460503,Gym and Studio
place_1165,Smart Fit,Nova Iguaçu,BR,-22.759227,-43.443825,Gym and Studio
place_1166,Vila Olímpica de Mesquita,Mesquita,BR,-22.793934,-43.422028,Gym and Studio
place_1167,Academia Aquatic Center III,Nova Iguaçu,BR,-22.765889,-43.432637,Gym and Studio
place_1168,Mega Techno Fit,Nova Iguaçu,BR,-22.7604,-43.453698,Gym and Studio
place_1169,Estação Saúde,Nova Iguaçu,BR,-22.760261,-43.454196,Gym and Studio
place_117,Bodytech,Rio de Janeiro,BR,-23.012146,-43.310067,Gym and Studio
place_1170,American Sports Container,Nova Iguaçu,BR,-22.759485,-43.459695,Sports Bar
place_1171,Premium Fit,Nova Iguaçu,BR,-22.758601,-43.46074,Gym and Studio
place_1172,Academia Estação Saúde Fitness,Nilópolis,BR,-22.805141,-43.425058,Gym and Studio
place_1173,Bodytech,Nova Iguaçu,BR,-22.762068,-43.465276,Gym and Studio
place_1174,Sport Life,Nova Iguaçu,BR,-22.763938,-43.440679,Gym and Studio
place_1175,Escola de Jiu-Jitsu André Negao,Nova Iguaçu,BR,-22.767902,-43.441903,Martial Arts Dojo
place_1176,Academia de Dança Tereza Petsold,Nova Iguaçu,BR,-22.757616,-43.450997,Trade School
place_1177,Aquatic Center Dolphin Academia,Mesquita,BR,-22.78537,-43.422197,Gym and Studio
place_1178,Instituto de Dança Priscila Ferraz,Nilópolis,BR,-22.805648,-43.422562,Dance Studio
place_1179,Academia Body Builder Systems,Nova Iguaçu,BR,-22.758914,-43.433785,Gym and Studio
place_118,Itanhangá Golf Club,Rio de Janeiro,BR,-22.994988,-43.306956,Golf Course
place_1180,Academia Estação Fitness,Mesquita,BR,-22.794552,-43.420162,Gym and Studio
place_1181,Smart Fit,Nova Iguaçu,BR,-22.758579,-43.457918,Gym and Studio
place_1182,Academia Carioca de Tiro,Mesquita,BR,-22.77129,-43.433457,Sports and Recreation
place_1183,Smart Fit,Nova Iguaçu,BR,-22.75649,-43.452851,Gym and Studio
place_1184,Body Fitness,Nova Iguaçu,BR,-22.765608,-43.442349,Gym and Studio
place_1185,Smart Fit,Mesquita,BR,-22.784178,-43.430383,Gym and Studio
place_1186,Trivella's Bar,Nilópolis,BR,-22.811019,-43.422002,Sports Bar
place_1187,Campo do Puri,Nilópolis,BR,-22.797934,-43.405632,Soccer Field
place_1188,Quadra do Vasquinho,Nilópolis,BR,-22.802298,-43.404797,Soccer Field
place_1189,Academia Everest,Coelho da Rocha,BR,-22.788628,-43.406348,Gym and Studio
place_119,Ks,Rio de Janeiro,BR,-23.006736,-43.315269,Gym and Studio
place_1190,Campo do Vasquinho,Nilópolis,BR,-22.802438,-43.404299,Soccer Field
place_1191,Academia Nívea Cristina,Nilópolis,BR,-22.808561,-43.405325,Gym and Studio
place_1192,Quadra do CEJA,São João de Meriti,BR,-22.798318,-43.403008,Sports and Recreation
place_1193,Olinda Skatepark,Nilópolis,BR,-22.809362,-43.403714,Skate Park
place_1194,Academia Kérol Dance,Olinda,BR,-22.815095,-43.405106,Gym and Studio
place_1195,Aquatic Center Dolphim Academia,São João de Meriti,BR,-22.789034,-43.402846,Sports and Recreation
place_1196,Clássico Sport Beer,Mesquita,BR,-22.792187,-43.435782,Sports Bar
place_1197,Anania's Bar,Mesquita,BR,-22.787313,-43.424314,Sports Bar
place_1198,Trivella Bar,Nilópolis,BR,-22.810886,-43.42225,Sports Bar
place_1199,Choperia N°1 Brahma,Nilópolis,BR,-22.810847,-43.416354,"Sports Bar, Beer Bar"
place_12,Campo de Futebol,Rio de Janeiro,BR,-22.993642,-43.607822,Soccer Field
place_120,Smart Fit,Rio de Janeiro,BR,-23.009728,-43.3043,Gym and Studio
place_1200,Trevo Sports Bar e Restaurante,Nova Iguaçu,BR,-22.763512,-43.444932,"Sports Bar, Restaurant"
place_1201,Reduto Albergue,Mesquita,BR,-22.771008,-43.418464,"Dive Bar, Sports Bar"
place_1202,Resenha's Sports Bar,Nova Iguaçu,BR,-22.765894,-43.427495,Sports Bar
place_1203,Brasilian Sport Bar,Nova Iguaçu,BR,-22.7602,-43.457769,Sports Bar
place_1204,Brazilian Sport Bar,Nova Iguaçu,BR,-22.759276,-43.457935,Sports Bar
place_1205,Academia Body Fitness Eden,São João de Meriti,BR,-22.756774,-43.409592,Gym and Studio
place_1206,Academia Body Fitness Vila,São João de Meriti,BR,-22.796949,-43.38203,Gym and Studio
place_1207,Fórmula Fitness Viva Saúde Academia,Belford Roxo,BR,-22.766581,-43.403057,Gym and Studio
place_1208,Rio Fitness,São João de Meriti,BR,-22.803382,-43.367072,Gym and Studio
place_1209,Academia Bacalhau Fitness Club,São João de Meriti,BR,-22.794838,-43.376523,Gym and Studio
place_121,Gracie Barra Rio Matriz,Rio de Janeiro,BR,-23.013604,-43.304832,Martial Arts Dojo
place_1210,Academia Body Fitness,Belford Roxo,BR,-22.756804,-43.409656,Arts and Entertainment
place_1211,Academia New Fitness,Mesquita,BR,-22.77643,-43.404799,Gym and Studio
place_1212,Smart Fit,Belford Roxo,BR,-22.765647,-43.399899,Gym and Studio
place_1213,Smart Fit,São João de Meriti,BR,-22.796731,-43.351735,Gym and Studio
place_1214,Academia Body Fight,Belford Roxo,BR,-22.770385,-43.395624,Sports and Recreation
place_1215,CT- Centro de Treinamentos do Audax-RJ,São João de Meriti,BR,-22.79322,-43.358988,Sports Club
place_1216,Vila Olimpica de São João de Meriti,São João de Meriti,BR,-22.77795,-43.401136,Sports and Recreation
place_1217,Academia By Fitness,Belford Roxo,BR,-22.760086,-43.402837,Gym and Studio
place_1218,Smart Fit,São João de Meriti,BR,-22.776711,-43.361161,Gym and Studio
place_1219,Espaço Rubro Negro,São João de Meriti,BR,-22.797629,-43.352572,Retail
place_122,Academia Marina Barra Clube,Rio de Janeiro,BR,-23.005209,-43.305446,Gym and Studio
place_1220,Zona Urbana Paintball,São João de Meriti,BR,-22.795286,-43.362549,Paintball Field
place_1221,Elite Fitness,Palmas,BR,-22.779723,-43.371205,"Education, Gym and Studio"
place_1222,Belford Roxo Country Clube,Belford Roxo,BR,-22.766808,-43.402874,Sports and Recreation
place_1223,Academia Ritmo,São João de Meriti,BR,-22.799485,-43.373249,Gym and Studio
place_1224,Gol do Jorginho,Coelho da Rocha,BR,-22.795016,-43.401987,Soccer Field
place_1225,Academia Fitness Saúde,São João de Meriti,BR,-22.806443,-43.380127,Gym and Studio
place_1226,Centauro,São João de Meriti,BR,-22.798701,-43.351532,Sporting Goods Retail
place_1227,Quadra do CEPRAC,São João de Meriti,BR,-22.777086,-43.390204,Soccer Field
place_1228,Campo do Russo,São João de Meriti,BR,-22.794957,-43.370569,Soccer Field
place_1229,Flex Fitness Academia,São João de Meriti,BR,-22.803069,-43.365622,Gym and Studio
place_123,Academia Água Viva,Rio de Janeiro,BR,-22.961113,-43.334683,Gym and Studio
place_1230,Shen Men Studio Pilates,Rio de Janeiro,BR,-22.805776,-43.365123,Gym and Studio
place_1231,Academia Lobo do Vilar,São João de Meriti,BR,-22.781033,-43.360764,Gym and Studio
place_1232,Quadra Gh2,Rio de Janeiro,BR,-22.812621,-43.365162,Soccer Field
place_1233,ESC - Energic Sport Center,Duque de Caxias,BR,-22.789408,-43.312427,Sporting Goods Retail
place_1234,Academia Lobo do Botânico,São João de Meriti,BR,-22.775658,-43.355116,Dance Studio
place_1235,Academia Up Grade,Duque de Caxias,BR,-22.788545,-43.308895,Gym and Studio
place_1236,Academia Centauros,São João de Meriti,BR,-22.79347,-43.336418,Gym and Studio
place_1237,Fernandes Fit Club,Unknown,BR,-22.773784,-43.360276,Gym and Studio
place_1238,Smart Fit,Duque de Caxias,BR,-22.792312,-43.311682,Gym and Studio
place_1239,Smart Fit,Duque de Caxias,BR,-22.788481,-43.306385,Gym and Studio
place_124,Smart Fit,Rio de Janeiro,BR,-22.957533,-43.339929,Gym and Studio
place_1240,Academia Vibração.,Rio de Janeiro,BR,-22.830939,-43.352559,Gym and Studio
place_1241,Beer Soccer Club,Duque de Caxias,BR,-22.790323,-43.304986,"Beer Bar, Sports Bar, Restaurant"
place_1242,Centro de Esportes João Gaspar Corrêa Meyer,Duque de Caxias,BR,-22.795192,-43.301654,Sports Club
place_1243,UpGrade Fitness,Duque de Caxias,BR,-22.788482,-43.308893,Gym and Studio
place_1244,Centauro,São João de Meriti,BR,-22.804114,-43.345516,"Landmarks and Outdoors, Shopping Mall, Sporting Goods Retail"
place_1245,Campo da Igrejinha,São João de Meriti,BR,-22.781802,-43.371757,Soccer Field
place_1246,Planet Nutrition,São João de Meriti,BR,-22.774816,-43.360865,Sporting Goods Retail
place_1247,Basca da Sucupira,São João de Meriti,BR,-22.773339,-43.359074,Basketball Court
place_1248,Campo do Tartarugão,Coelho da Rocha,BR,-22.773446,-43.368671,Soccer Field
place_1249,Cross Training Brutus,São João de Meriti,BR,-22.779387,-43.374458,Gym and Studio
place_125,Adidas,Rio de Janeiro,BR,-22.971288,-43.371625,Sporting Goods Retail
place_1250,Elite Academia,São João de Meriti,BR,-22.779368,-43.37521,Gym and Studio
place_1251,Campo da Jaqueira,Duque de Caxias,BR,-22.768814,-43.335951,Soccer Field
place_1252,Academia KiForma,Rio de Janeiro,BR,-22.833362,-43.354499,Gym and Studio
place_1253,Academia Flex Coelho Neto,Rio de Janeiro,BR,-22.833577,-43.344658,Gym and Studio
place_1254,Academia Smart Life,São João de Meriti,BR,-22.772044,-43.372713,Gym and Studio
place_1255,"Safira Club Natação, Hidroginástica e Pilates",São João de Meriti,BR,-22.778414,-43.380329,Swimming Pool
place_1256,Academia Espaço Gym,Coelho da Rocha,BR,-22.780147,-43.382001,Gym and Studio
place_1257,Olimpo Futebol,Unknown,BR,-22.836917,-43.346682,Soccer Field
place_1258,Campo do Noia,São João de Meriti,BR,-22.763145,-43.357135,Soccer Field
place_1259,Academia Life On,Duque de Caxias,BR,-22.792112,-43.300577,Gym and Studio
place_126,Centauro,Rio de Janeiro,BR,-22.971184,-43.373253,Retail
place_1260,Academia Physical Shape,Duque de Caxias,BR,-22.775138,-43.295968,Gym and Studio
